"ListID";"Created";"Date";"TimeStart";"TimeEnd";"NameCS";"Note";"Observers";"SiteName";"SiteNote";"Latitude";"Longitude";"CoordinatesSetByUser";"DistanceCovered";"MunicipalityPart";"Municipality";"District";"Region";"ListProjects";"ItemID";"Rarity";"SpeciesID";"SpeciesNameLA";"SpeciesName";"ItemTime";"ItemLatitude";"ItemLongitude";"Count";"CountMin";"CountMax";"CountExact";"Age";"Sex";"Activity";"Group";"RingMark";"ItemNote";"TagUncertain";"TagFirstArrivals";"PhotosCount";"CommentsCount";"ItemProjects";"ListLink";"ItemLink"
"31315d";"2026-05-02 00:30:39";"2026-05-01";"16:30:00";"16:35:00";"Vybraná pozorování";"";"Aleš Mather";"";"";"49.529063";"17.253245";1;"";"Blatec";"Blatec";"Olomouc";"Olomoucký kraj";"Čapí hnízda";16431829;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"1ex. seděl na hnízdě, pak na pár min. se vztyčil, zobákem přerovnal vejce a znovu usedl.";0;0;0;0;"Čapí hnízda";"https://cso.cz/31315d";"https://cso.cz/16431829"
"4c06f7";"2026-05-01 20:01:34";"2026-05-01";"16:00:00";"";"Vybraná pozorování";"";"Jan Kohut";"";"";"49.946006";"18.256595";1;"";"Hať";"Hať";"Opava";"Moravskoslezský kraj";"Čapí hnízda";16431016;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;2;0;"Čapí hnízda";"https://cso.cz/4c06f7";"https://cso.cz/16431016"
"3df6d9";"2026-05-01 22:18:28";"2026-05-01";"15:55:00";"";"Vybraná pozorování";"";"Petr Petrák";"";"";"50.124555";"17.636908";1;"";"Krásné Loučky";"Krnov";"Bruntál";"Moravskoslezský kraj";"Čapí hnízda";16431597;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/3df6d9";"https://cso.cz/16431597"
"56a693";"2026-05-01 15:53:38";"2026-05-01";"15:53:18";"15:53:33";"Vybraná pozorování";"";"Věra Sychrová";"Rožmitál pod Třemšínem";"";"49.601597";"13.874356";1;"";"Rožmitál pod Třemšínem";"Rožmitál pod Třemšínem";"Příbram";"Středočeský kraj";"Čapí hnízda";16429997;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"15:53:19";"49.601597";"13.874356";"1";"1";"1";"1";"ad.";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/56a693";"https://cso.cz/16429997"
"3f70be";"2026-05-01 19:57:37";"2026-05-01";"15:40:00";"";"Vybraná pozorování";"";"Jan Kohut";"";"";"49.935657";"18.222097";1;"";"Darkovice";"Darkovice";"Opava";"Moravskoslezský kraj";"Čapí hnízda";16431014;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"";1;"";"Jeden stojí, druhý sedí.";0;0;3;0;"Čapí hnízda";"https://cso.cz/3f70be";"https://cso.cz/16431014"
"1d0de0";"2026-05-01 15:44:51";"2026-05-01";"15:27:00";"";"Vybraná pozorování";"";"Věra Poklopová";"";"";"50.328590";"16.054890";1;"";"Slavětín nad Metují";"Slavětín nad Metují";"Náchod";"Královéhradecký kraj";"Čapí hnízda";16429991;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"6";"6";"6";"1";"egg";"";"C15 hnízdo s vejci";1;"";"Opravdu je jich 6.";0;0;2;0;"Čapí hnízda";"https://cso.cz/1d0de0";"https://cso.cz/16429991"
"d7333c";"2026-05-01 18:18:33";"2026-05-01";"15:26:00";"15:27:00";"Vybraná pozorování";"";"Andrea Kotrlová";"";"";"50.019011";"17.774216";1;"";"Skrochovice";"Brumovice";"Opava";"Moravskoslezský kraj";"Čapí hnízda";16430414;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"Oba čápi zrovna lovili na nedaleké louce mezi silnicí a železniční tratí.";0;0;0;0;"Čapí hnízda";"https://cso.cz/d7333c";"https://cso.cz/16430414"
"6350c3";"2026-05-01 19:49:08";"2026-05-01";"15:05:00";"";"Vybraná pozorování";"";"Jan Kohut";"";"";"49.903918";"18.235871";1;"";"Markvartovice";"Markvartovice";"Opava";"Moravskoslezský kraj";"Čapí hnízda";16431010;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"";1;"";"";0;0;3;0;"Čapí hnízda";"https://cso.cz/6350c3";"https://cso.cz/16431010"
"0c9668";"2026-05-01 20:54:13";"2026-05-01";"15:00:00";"15:05:00";"Vybraná pozorování";"";"Radko Waldhauser";"";"";"50.388470";"16.107630";1;"";"Provodov";"Provodov-Šonov";"Náchod";"Královéhradecký kraj";"Čapí hnízda";16431435;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/0c9668";"https://cso.cz/16431435"
"95ea9a";"2026-05-01 16:58:06";"2026-05-01";"14:55:00";"15:17:00";"Vybraná pozorování";"";"Jindřiška Mlečková, Miroslav Mlečka, Šárka Mlečková";"mokřad Habřina";"";"49.097133";"16.627554";1;"0,0";"Rajhrad";"Rajhrad";"Brno-venkov";"Jihomoravský kraj";"";16430255;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"14:55:00";"";"";"2";"2";"2";"1";"";"";"";1;"";"krouží nad zadním mokřadem (Pod babylonem), letí pryč";0;0;2;0;"";"https://cso.cz/95ea9a";"https://cso.cz/16430255"
"d7b4f4";"2026-05-01 14:52:47";"2026-05-01";"14:52:00";"";"Vybraná pozorování";"";"Kristina Škrdlová";"";"";"49.420810";"16.870984";1;"";"Otinoves";"Otinoves";"Prostějov";"Olomoucký kraj";"Čapí hnízda";16429933;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/d7b4f4";"https://cso.cz/16429933"
"e81f2b";"2026-05-01 19:13:50";"2026-05-01";"14:50:00";"17:20:00";"Kompletní seznam";"jasno, 16°C, slabý Z vítr";"Antonín Gibiš";"Podstránský rybník";"částečně upuštěný rybník, již trochu dopouštěn, stále plochy bahna";"49.363458";"13.234462";1;"";"Dolní Lhota";"Janovice nad Úhlavou";"Klatovy";"Plzeňský kraj";"";16430873;"obvyklé";"311";"Ciconia nigra";"čáp černý";"";"";"";"1";"1";"1";"1";"";"";"";1;"";"Foceno asi na 160 m, kroužek neviděn";0;0;3;0;"";"https://cso.cz/e81f2b";"https://cso.cz/16430873"
"71fa48";"2026-05-01 22:14:12";"2026-05-01";"14:45:00";"15:00:00";"Vybraná pozorování";"";"Nela N";"";"";"48.954982";"16.532359";1;"";"Pohořelice";"Pohořelice";"Brno-venkov";"Jihomoravský kraj";"Čapí hnízda";16431596;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/71fa48";"https://cso.cz/16431596"
"8209c9";"2026-05-01 19:12:32";"2026-05-01";"14:45:00";"15:00:00";"Vybraná pozorování";"";"Jaroslav Praus";"";"";"50.776744";"14.636820";1;"";"Cvikov II";"Cvikov";"Česká Lípa";"Liberecký kraj";"Čapí hnízda";16430819;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/8209c9";"https://cso.cz/16430819"
"1e1f72";"2026-05-01 15:15:40";"2026-05-01";"14:45:00";"";"Vybraná pozorování";"";"Olga Lysoňková";"";"";"49.216214";"15.883637";1;"";"Vnitřní Město";"Třebíč";"Třebíč";"Kraj Vysočina";"Čapí hnízda";16429941;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"";1;"";"prvomájová idylka";0;0;1;0;"Čapí hnízda";"https://cso.cz/1e1f72";"https://cso.cz/16429941"
"4182a7";"2026-05-01 19:39:37";"2026-05-01";"14:30:00";"";"Vybraná pozorování";"";"Jan Kohut";"";"";"49.873602";"18.284588";1;"";"Koblov";"Ostrava";"Ostrava-město";"Moravskoslezský kraj";"Čapí hnízda";16430971;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"";1;"";"Jeden stojí, druhý sedí.";0;0;3;0;"Čapí hnízda";"https://cso.cz/4182a7";"https://cso.cz/16430971"
"79ce89";"2026-05-01 19:31:01";"2026-05-01";"14:22:00";"";"Vybraná pozorování";"";"Jan Kohut";"";"";"49.876540";"18.294508";1;"";"Koblov";"Ostrava";"Ostrava-město";"Moravskoslezský kraj";"Čapí hnízda";16430935;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"";1;"";"Jeden stojí, druhý sedí.";0;0;3;0;"Čapí hnízda";"https://cso.cz/79ce89";"https://cso.cz/16430935"
"3377d0";"2026-05-01 18:18:44";"2026-05-01";"14:17:00";"14:25:00";"Vybraná pozorování";"";"Tomáš Kedzior";"Šumvald - Sloup elektrického vedení před domem č.p. 80";"";"49.831360";"17.131272";1;"";"Šumvald";"Šumvald";"Olomouc";"Olomoucký kraj";"Čapí hnízda";16430415;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"18:17:23";"49.831360";"17.131272";"2";"2";"2";"1";"ad.";"";"";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/3377d0";"https://cso.cz/16430415"
"fbe38a";"2026-05-01 16:55:40";"2026-05-01";"14:16:00";"14:17:00";"Vybraná pozorování";"";"Milan Bronclík";"";"";"49.716059";"18.617981";1;"";"Ropice";"Ropice";"Frýdek-Místek";"Moravskoslezský kraj";"Čapí hnízda";16430252;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/fbe38a";"https://cso.cz/16430252"
"61f620";"2026-05-01 16:55:10";"2026-05-01";"14:16:00";"14:17:00";"Vybraná pozorování";"";"Milan Bronclík";"";"";"49.714554";"18.618039";1;"";"Ropice";"Ropice";"Frýdek-Místek";"Moravskoslezský kraj";"Čapí hnízda";16430251;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/61f620";"https://cso.cz/16430251"
"fab547";"2026-05-01 16:54:36";"2026-05-01";"14:13:00";"14:14:00";"Vybraná pozorování";"";"Milan Bronclík";"";"";"49.706100";"18.615703";1;"";"Ropice";"Ropice";"Frýdek-Místek";"Moravskoslezský kraj";"Čapí hnízda";16430250;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/fab547";"https://cso.cz/16430250"
"60ab04";"2026-05-02 00:01:48";"2026-05-01";"14:00:00";"20:00:00";"Vybraná pozorování";"";"Ondra Brem";"";"";"50.864168";"14.477598";1;"";"Dolní Chřibská";"Chřibská";"Děčín";"Ústecký kraj";"Čapí hnízda";16431824;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"";1;"";"Čápi opakovaně postávali na hnízdě celé odpoledne s častými výlety do okolí pro potravu a materiál na vylepšování hnízda. Postávání na hnízdě prokládali prací na potomstvu.";0;0;2;0;"Čapí hnízda";"https://cso.cz/60ab04";"https://cso.cz/16431824"
"a965b3";"2026-05-01 16:45:58";"2026-05-01";"14:00:00";"14:30:00";"Kompletní seznam";"Po zaslechnutí klapání jsme vyšli na náves a nad obcí kroužili 4 čápi. První z nich přistál na svém sloupu, druhý na komíně v blízkosti obchodu, třetí na komíně dalšího domu protějšího a čtvrtý odlétl směrem SV do polí. Druhý čáp jej následoval. Na komíně zůstal třetí čáp po celou dobu sledování. I po další hodině byl na stejném místě. Tato pozice je zanesena pro další sledování.";"LADISLAV MIKLÍK";"náves obce";"náves obce Lechotice , řadová zástavba po obou stranách obce";"49.273835";"17.588027";1;"100,0";"Lechotice";"Lechotice";"Kroměříž";"Zlínský kraj";"";16430220;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"";"";"B6 navštěvuje hnízdiště";1;"";"";0;0;2;0;"";"https://cso.cz/a965b3";"https://cso.cz/16430220"
"a965b3";"2026-05-01 16:45:58";"2026-05-01";"14:00:00";"14:30:00";"Kompletní seznam";"Po zaslechnutí klapání jsme vyšli na náves a nad obcí kroužili 4 čápi. První z nich přistál na svém sloupu, druhý na komíně v blízkosti obchodu, třetí na komíně dalšího domu protějšího a čtvrtý odlétl směrem SV do polí. Druhý čáp jej následoval. Na komíně zůstal třetí čáp po celou dobu sledování. I po další hodině byl na stejném místě. Tato pozice je zanesena pro další sledování.";"LADISLAV MIKLÍK";"náves obce";"náves obce Lechotice , řadová zástavba po obou stranách obce";"49.273835";"17.588027";1;"100,0";"Lechotice";"Lechotice";"Kroměříž";"Zlínský kraj";"";16430219;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"";"";"přelet";1;"";"";0;0;2;0;"";"https://cso.cz/a965b3";"https://cso.cz/16430219"
"284c1e";"2026-05-01 14:30:56";"2026-05-01";"14:00:00";"14:23:00";"Vybraná pozorování";"";"Helena Kašparová";"";"";"49.701556";"14.614504";1;"";"Drachkov";"Bystřice";"Benešov";"Středočeský kraj";"Čapí hnízda";16429918;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/284c1e";"https://cso.cz/16429918"
"4f64b7";"2026-05-01 13:47:50";"2026-05-01";"13:46:35";"13:47:31";"Vybraná pozorování";"";"Ludmila Lorencová";"pole";"";"49.361768";"16.435848";1;"";"Lomnička";"Lomnička";"Brno-venkov";"Jihomoravský kraj";"";16429852;"obvyklé";"311";"Ciconia nigra";"čáp černý";"13:46:35";"49.362012";"16.435705";"1";"1";"1";"1";"";"";"";1;"";"krouží";0;0;0;0;"";"https://cso.cz/4f64b7";"https://cso.cz/16429852"
"2ab5b2";"2026-05-01 13:06:12";"2026-05-01";"13:02:00";"";"Vybraná pozorování";"";"Jana Matrková";"";"";"50.534433";"15.007450";1;"";"Hoškovice";"Mnichovo Hradiště";"Mladá Boleslav";"Středočeský kraj";"Čapí hnízda";16429715;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/2ab5b2";"https://cso.cz/16429715"
"bc84c9";"2026-05-01 16:53:48";"2026-05-01";"12:58:00";"13:01:00";"Vybraná pozorování";"";"Milan Bronclík";"";"";"49.698851";"18.551797";1;"";"Třanovice";"Třanovice";"Frýdek-Místek";"Moravskoslezský kraj";"Čapí hnízda";16430249;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/bc84c9";"https://cso.cz/16430249"
"f39562";"2026-05-01 12:54:53";"2026-05-01";"12:44:00";"";"Vybraná pozorování";"";"Věra Poklopová";"";"";"50.609799";"15.503243";1;"0,0";"Jilemnice";"Jilemnice";"Semily";"Liberecký kraj";"Čapí hnízda";16429663;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"Upravuje hnízdo a vyhazuje vajíčka. Samec asi odlétl za potravou.

Má kroužek H  744.";0;0;3;0;"Čapí hnízda";"https://cso.cz/f39562";"https://cso.cz/16429663"
"e05570";"2026-05-01 12:46:14";"2026-05-01";"12:44:00";"12:45:00";"Vybraná pozorování";"";"Eva Staňková";"";"";"49.218651";"17.752530";1;"";"Želechovice nad Dřevnicí";"Želechovice nad Dřevnicí";"Zlín";"Zlínský kraj";"Čapí hnízda";16429614;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/e05570";"https://cso.cz/16429614"
"c646ed";"2026-05-01 16:52:43";"2026-05-01";"12:38:00";"12:40:00";"Vybraná pozorování";"";"Milan Bronclík";"";"";"49.657968";"18.527496";1;"";"Komorní Lhotka";"Komorní Lhotka";"Frýdek-Místek";"Moravskoslezský kraj";"Čapí hnízda";16430248;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"Čáp je skloněný do hnízda a usilovně z něho něco drobného po kouskách vyhazuje.";0;0;0;0;"Čapí hnízda";"https://cso.cz/c646ed";"https://cso.cz/16430248"
"99b2e5";"2026-05-01 12:33:41";"2026-05-01";"12:28:00";"";"Vybraná pozorování";"";"Radislav Střílek";"";"";"50.864168";"14.477598";1;"0,0";"Dolní Chřibská";"Chřibská";"Děčín";"Ústecký kraj";"Čapí hnízda";16429591;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"B5 tok nebo páření";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/99b2e5";"https://cso.cz/16429591"
"05583d";"2026-05-01 12:18:26";"2026-05-01";"12:09:00";"";"Vybraná pozorování";"";"Věra Poklopová";"";"";"50.609799";"15.503243";1;"";"Jilemnice";"Jilemnice";"Semily";"Liberecký kraj";"Čapí hnízda";16429401;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"Další čáp na komíně protější střechy.";0;0;2;0;"Čapí hnízda";"https://cso.cz/05583d";"https://cso.cz/16429401"
"72c8fa";"2026-05-02 09:22:22";"2026-05-01";"11:20:00";"";"Vybraná pozorování";"";"Milan Švehla";"";"";"49.530317";"17.869216";1;"";"Hustopeče nad Bečvou";"Hustopeče nad Bečvou";"Přerov";"Olomoucký kraj";"Čapí hnízda";16432741;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/72c8fa";"https://cso.cz/16432741"
"08a62b";"2026-05-01 14:09:37";"2026-05-01";"11:20:00";"11:22:00";"Vybraná pozorování";"";"Sandra Děrdová";"";"";"49.793270";"16.968700";1;"";"Třeština";"Třeština";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16429882;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"5";"5";"5";"1";"egg";"";"C15 hnízdo s vejci";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/08a62b";"https://cso.cz/16429882"
"08a62b";"2026-05-01 14:09:37";"2026-05-01";"11:20:00";"11:22:00";"Vybraná pozorování";"";"Sandra Děrdová";"";"";"49.793270";"16.968700";1;"";"Třeština";"Třeština";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16429881;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"";0;0;2;0;"Čapí hnízda";"https://cso.cz/08a62b";"https://cso.cz/16429881"
"02ff92";"2026-05-02 09:07:22";"2026-05-01";"11:10:00";"11:15:00";"Vybraná pozorování";"";"Tomáš Janda";"";"";"49.650436";"14.363844";1;"";"Třebnice";"Sedlčany";"Příbram";"Středočeský kraj";"Čapí hnízda";16432728;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/02ff92";"https://cso.cz/16432728"
"9fbaf8";"2026-05-01 11:07:00";"2026-05-01";"11:06:00";"";"Vybraná pozorování";"";"Jitka Hůrská";"";"";"49.405415";"14.810974";1;"";"Chýnov";"Chýnov";"Tábor";"Jihočeský kraj";"Čapí hnízda";16429225;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"4";"4";"4";"1";"egg";"";"C15 hnízdo s vejci";1;"";"5.vejce v noci nepřibylo, snůška je tedy pravděpodobně ukončena.";0;0;1;0;"Čapí hnízda";"https://cso.cz/9fbaf8";"https://cso.cz/16429225"
"88d9f9";"2026-05-01 11:05:30";"2026-05-01";"11:01:00";"";"Vybraná pozorování";"";"Lucie Stuchlíková";"";"";"50.413087";"15.856412";1;"";"Žireč";"Dvůr Králové nad Labem";"Trutnov";"Královéhradecký kraj";"Čapí hnízda";16428970;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"Odpočívá. Občas se zastaví, nějakou dobu pobude na hnízdě. Na noc nezůstává. Alespoň v době kdy jede kamera.";0;0;1;0;"Čapí hnízda";"https://cso.cz/88d9f9";"https://cso.cz/16428970"
"aed81e";"2026-05-01 19:46:20";"2026-05-01";"11:00:00";"11:36:00";"Vybraná pozorování";"";"Rudolf Szkandera";"";"";"49.554107";"18.749746";1;"";"Mosty u Jablunkova";"Mosty u Jablunkova";"Frýdek-Místek";"Moravskoslezský kraj";"Čapí hnízda";16431006;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"PLG N1152";"Po cca 30 minutách se sedící kroužkovaný čáp na chvílí postavil a upravoval vejce.
Za celou dobu se druhý čáp neukázal.";0;0;2;0;"Čapí hnízda";"https://cso.cz/aed81e";"https://cso.cz/16431006"
"e36d9f";"2026-05-01 13:55:27";"2026-05-01";"11:00:00";"11:10:00";"Vybraná pozorování";"";"Sandra Děrdová";"";"";"49.825230";"16.963560";1;"";"Dubicko";"Dubicko";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16429873;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"5";"5";"5";"1";"egg";"";"C15 hnízdo s vejci";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/e36d9f";"https://cso.cz/16429873"
"e36d9f";"2026-05-01 13:55:27";"2026-05-01";"11:00:00";"11:10:00";"Vybraná pozorování";"";"Sandra Děrdová";"";"";"49.825230";"16.963560";1;"";"Dubicko";"Dubicko";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16429872;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"";1;"";"";0;0;3;0;"Čapí hnízda";"https://cso.cz/e36d9f";"https://cso.cz/16429872"
"0cd3fb";"2026-05-01 16:47:14";"2026-05-01";"10:56:00";"10:58:00";"Vybraná pozorování";"";"Milan Bronclík";"";"";"49.720199";"18.519639";1;"";"Třanovice";"Třanovice";"Frýdek-Místek";"Moravskoslezský kraj";"Čapí hnízda";16430221;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/0cd3fb";"https://cso.cz/16430221"
"a05712";"2026-05-01 14:05:34";"2026-05-01";"10:50:00";"10:55:00";"Vybraná pozorování";"";"Sandra Děrdová";"";"";"49.770122";"16.941599";1;"";"Mohelnice";"Mohelnice";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16429880;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"4";"4";"4";"1";"egg";"";"C15 hnízdo s vejci";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/a05712";"https://cso.cz/16429880"
"a05712";"2026-05-01 14:05:34";"2026-05-01";"10:50:00";"10:55:00";"Vybraná pozorování";"";"Sandra Děrdová";"";"";"49.770122";"16.941599";1;"";"Mohelnice";"Mohelnice";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16429879;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/a05712";"https://cso.cz/16429879"
"aff859";"2026-05-02 09:21:09";"2026-05-01";"10:45:00";"";"Vybraná pozorování";"";"Milan Švehla";"";"";"49.471333";"18.005176";1;"";"Hrachovec";"Valašské Meziříčí";"Vsetín";"Zlínský kraj";"Čapí hnízda";16432740;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/aff859";"https://cso.cz/16432740"
"35676c";"2026-05-01 19:43:03";"2026-05-01";"10:45:00";"10:52:00";"Vybraná pozorování";"";"Rudolf Szkandera";"";"";"49.571749";"18.735337";1;"";"Bocanovice";"Bocanovice";"Frýdek-Místek";"Moravskoslezský kraj";"Čapí hnízda";16430972;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"1 sedí + 1 stojící nekroužkovaný.

V cca 11.45 na hnízdě jen stojící nekroužkovaný.";0;0;2;0;"Čapí hnízda";"https://cso.cz/35676c";"https://cso.cz/16430972"
"f2ff75";"2026-05-01 18:16:00";"2026-05-01";"10:45:00";"10:46:00";"Vybraná pozorování";"";"Andrea Kotrlová";"";"";"50.019011";"17.774216";1;"";"Skrochovice";"Brumovice";"Opava";"Moravskoslezský kraj";"Čapí hnízda";16430403;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/f2ff75";"https://cso.cz/16430403"
"fa831d";"2026-05-01 16:31:44";"2026-05-01";"10:36:00";"";"Vybraná pozorování";"";"Eva Škarková";"";"";"49.705710";"14.144688";1;"";"Višňová";"Višňová";"Příbram";"Středočeský kraj";"Čapí hnízda";16430168;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/fa831d";"https://cso.cz/16430168"
"865f28";"2026-05-01 10:42:40";"2026-05-01";"10:32:00";"";"Vybraná pozorování";"";"Lucie Stuchlíková";"";"";"50.341054";"16.008242";1;"";"Šestajovice";"Šestajovice";"Náchod";"Královéhradecký kraj";"Čapí hnízda";16428748;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"5";"5";"5";"1";"egg";"";"C15 hnízdo s vejci";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/865f28";"https://cso.cz/16428748"
"865f28";"2026-05-01 10:42:40";"2026-05-01";"10:32:00";"";"Vybraná pozorování";"";"Lucie Stuchlíková";"";"";"50.341054";"16.008242";1;"";"Šestajovice";"Šestajovice";"Náchod";"Královéhradecký kraj";"Čapí hnízda";16428747;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"Rodiče se střídají a pečují o 5 vajíček";0;0;1;0;"Čapí hnízda";"https://cso.cz/865f28";"https://cso.cz/16428747"
